epoch,train_loss,val_loss,val_esr_db,lr,seconds
1,0.832467,0.797140,-1.664,3.00e-03,8.9
2,0.762866,0.790702,-1.684,3.00e-03,8.5
3,0.762794,0.790162,-1.721,3.00e-03,8.4
4,0.756685,0.781500,-2.032,3.00e-03,8.4
5,0.747574,0.761238,-2.370,3.00e-03,8.5
6,0.625037,0.509846,-5.021,3.00e-03,8.5
7,0.406703,0.389930,-6.450,3.00e-03,8.8
8,0.325306,0.327807,-7.539,3.00e-03,8.8
9,0.271973,0.296828,-7.989,3.00e-03,8.7
10,0.245001,0.268658,-9.055,3.00e-03,8.6
11,0.224879,0.281590,-8.273,3.00e-03,8.5
12,0.217273,0.250932,-9.083,3.00e-03,8.5
13,0.197324,0.232838,-9.151,3.00e-03,8.5
14,0.190469,0.216623,-9.615,3.00e-03,8.5
15,0.211581,0.219996,-9.504,3.00e-03,8.5
16,0.185487,0.215475,-10.101,3.00e-03,8.5
17,0.175113,0.188218,-10.287,3.00e-03,8.5
18,0.163939,0.194393,-10.498,3.00e-03,8.5
19,0.157076,0.201592,-10.172,3.00e-03,8.4
20,0.160400,0.178819,-10.485,3.00e-03,8.5
21,0.150550,0.178602,-10.217,3.00e-03,8.4
22,0.154080,0.175413,-10.689,3.00e-03,8.5
23,0.142985,0.191011,-10.696,3.00e-03,8.5
24,0.145202,0.172845,-10.420,3.00e-03,8.5
25,0.143892,0.159131,-11.108,3.00e-03,8.5
26,0.140797,0.169826,-10.621,3.00e-03,8.5
27,0.133122,0.162818,-11.043,3.00e-03,8.4
28,0.136678,0.158446,-11.079,3.00e-03,8.5
29,0.131414,0.153748,-10.989,3.00e-03,8.5
30,0.129662,0.151538,-11.404,3.00e-03,8.5
31,0.130281,0.155436,-11.307,3.00e-03,8.5
32,0.127239,0.150146,-11.363,3.00e-03,8.5
33,0.139830,0.149165,-11.386,3.00e-03,8.5
34,0.127922,0.160051,-10.952,3.00e-03,8.5
35,0.121790,0.146452,-11.266,3.00e-03,8.4
36,0.139792,0.151662,-11.622,3.00e-03,8.5
37,0.124440,0.153073,-11.130,3.00e-03,8.5
38,0.124605,0.144678,-11.395,3.00e-03,8.5
39,0.120236,0.140412,-11.470,3.00e-03,8.4
40,0.118204,0.144242,-11.432,3.00e-03,8.4
41,0.120447,0.142581,-11.618,3.00e-03,8.4
42,0.117104,0.136046,-11.655,3.00e-03,8.4
43,0.114460,0.150092,-11.250,3.00e-03,8.5
44,0.114825,0.145039,-11.577,3.00e-03,8.5
45,0.116002,0.142547,-11.774,3.00e-03,8.5
46,0.112963,0.146742,-11.309,3.00e-03,8.4
47,0.112156,0.136200,-11.790,3.00e-03,8.4
48,0.110246,0.141751,-11.610,3.00e-03,8.5
49,0.116815,0.135128,-11.803,3.00e-03,8.5
50,0.108927,0.139119,-12.051,3.00e-03,8.5
51,0.110882,0.133187,-12.135,3.00e-03,8.4
52,0.108817,0.132390,-11.783,3.00e-03,8.4
53,0.110417,0.137882,-11.947,3.00e-03,8.5
54,0.107346,0.127218,-12.143,3.00e-03,8.5
55,0.104794,0.129216,-12.354,3.00e-03,8.5
56,0.104710,0.128351,-12.525,3.00e-03,8.5
57,0.105240,0.123493,-12.751,3.00e-03,8.4
58,0.099246,0.123648,-12.602,3.00e-03,8.5
59,0.097294,0.116477,-12.867,3.00e-03,8.4
60,0.100328,0.123264,-12.621,3.00e-03,8.5
61,0.098448,0.111608,-12.942,3.00e-03,8.4
62,0.093988,0.129989,-12.473,3.00e-03,8.5
63,0.094725,0.113214,-12.793,3.00e-03,8.5
64,0.093384,0.116135,-13.061,3.00e-03,8.4
65,0.093010,0.110756,-12.849,3.00e-03,8.4
66,0.096367,0.120083,-12.199,3.00e-03,8.4
67,0.094401,0.110929,-12.833,3.00e-03,8.5
68,0.095635,0.120003,-12.273,3.00e-03,8.4
69,0.089740,0.111063,-12.658,3.00e-03,8.4
70,0.089768,0.107034,-13.035,3.00e-03,8.5
71,0.089357,0.120971,-12.475,3.00e-03,8.5
72,0.088811,0.112457,-12.541,3.00e-03,8.4
73,0.092144,0.105473,-13.009,3.00e-03,8.5
74,0.090437,0.111459,-12.834,3.00e-03,8.5
75,0.089504,0.110979,-12.702,3.00e-03,8.5
76,0.088279,0.105117,-13.075,3.00e-03,8.5
77,0.083925,0.104571,-13.163,3.00e-03,8.4
78,0.084520,0.102344,-13.043,3.00e-03,8.5
79,0.085828,0.104202,-12.880,3.00e-03,8.5
80,0.083671,0.101121,-13.091,3.00e-03,8.4
81,0.083242,0.107029,-12.722,3.00e-03,8.5
82,0.081846,0.104130,-13.192,3.00e-03,8.5
83,0.082911,0.098777,-13.096,3.00e-03,8.4
84,0.082017,0.098957,-13.082,3.00e-03,8.4
85,0.082284,0.105007,-12.264,3.00e-03,8.4
86,0.082434,0.097966,-13.081,3.00e-03,8.4
87,0.081160,0.104027,-12.762,3.00e-03,8.5
88,0.080916,0.095892,-13.235,3.00e-03,8.4
89,0.082414,0.097101,-13.106,3.00e-03,8.5
90,0.081877,0.096670,-13.036,3.00e-03,8.5
91,0.082642,0.099860,-12.952,3.00e-03,8.4
92,0.082074,0.100996,-12.974,3.00e-03,8.4
93,0.080155,0.101193,-13.147,3.00e-03,8.5
94,0.079674,0.105521,-12.973,3.00e-03,8.5
95,0.080719,0.095878,-13.164,3.00e-03,8.5
96,0.080151,0.094205,-13.173,3.00e-03,8.5
97,0.079642,0.104084,-12.960,3.00e-03,8.5
98,0.078304,0.094492,-13.222,3.00e-03,8.4
99,0.080614,0.114713,-11.938,3.00e-03,8.5
100,0.080306,0.095771,-13.314,3.00e-03,8.5
101,0.079251,0.112285,-12.502,3.00e-03,8.4
102,0.081032,0.091778,-13.365,3.00e-03,8.5
103,0.079627,0.094527,-13.089,3.00e-03,8.5
104,0.078804,0.099652,-12.927,3.00e-03,8.5
105,0.080771,0.092455,-13.267,3.00e-03,8.5
106,0.077747,0.091979,-13.182,3.00e-03,8.5
107,0.079272,0.097974,-13.088,3.00e-03,8.4
108,0.078657,0.105563,-12.267,3.00e-03,8.4
109,0.079565,0.101958,-13.110,3.00e-03,8.5
110,0.080508,0.099821,-12.879,3.00e-03,8.5
111,0.080647,0.094470,-13.190,3.00e-03,8.5
112,0.078861,0.097328,-13.057,3.00e-03,8.4
113,0.080681,0.099180,-13.096,3.00e-03,8.5
114,0.076830,0.094835,-13.417,3.00e-03,8.4
115,0.076541,0.102059,-12.977,3.00e-03,8.4
116,0.075363,0.094804,-13.329,3.00e-03,8.4
117,0.077022,0.092500,-13.405,3.00e-03,8.4
118,0.075547,0.100605,-13.341,3.00e-03,8.4
119,0.077565,0.091451,-13.193,3.00e-03,8.4
120,0.076237,0.104239,-12.581,3.00e-03,8.5
121,0.076203,0.094753,-13.240,3.00e-03,8.4
122,0.076927,0.092758,-13.392,3.00e-03,8.4
123,0.076759,0.094840,-13.369,3.00e-03,8.4
124,0.073865,0.088422,-13.450,3.00e-03,8.4
125,0.075267,0.093593,-13.129,3.00e-03,8.5
126,0.075543,0.089582,-13.172,3.00e-03,8.5
127,0.073487,0.092220,-12.904,3.00e-03,8.5
128,0.075819,0.108850,-12.789,3.00e-03,8.4
129,0.076254,0.095979,-12.818,3.00e-03,8.5
130,0.075979,0.092447,-13.223,3.00e-03,8.4
131,0.075244,0.092976,-13.203,3.00e-03,8.4
132,0.076398,0.089042,-13.258,3.00e-03,8.5
133,0.073229,0.089473,-13.229,3.00e-03,8.5
134,0.079603,0.094534,-12.956,3.00e-03,8.4
135,0.076127,0.088325,-13.198,3.00e-03,8.4
136,0.074785,0.089943,-13.488,3.00e-03,8.5
137,0.074208,0.094683,-12.995,3.00e-03,8.4
138,0.073484,0.088222,-13.351,3.00e-03,8.5
139,0.073691,0.088103,-13.470,3.00e-03,8.5
140,0.072627,0.087738,-13.233,3.00e-03,8.5
141,0.073773,0.093343,-13.017,3.00e-03,8.5
142,0.074223,0.098028,-13.173,3.00e-03,8.5
143,0.072488,0.088943,-13.393,3.00e-03,8.4
144,0.072729,0.088838,-13.112,3.00e-03,8.4
145,0.072130,0.090555,-13.062,3.00e-03,8.4
146,0.072196,0.088221,-13.365,3.00e-03,8.4
147,0.074151,0.087175,-13.549,3.00e-03,8.4
148,0.073372,0.092541,-13.316,3.00e-03,8.5
149,0.071731,0.085828,-13.364,3.00e-03,8.4
150,0.075427,0.092998,-13.349,3.00e-03,8.7
151,0.074717,0.084904,-13.509,3.00e-03,8.6
152,0.073081,0.092317,-13.219,3.00e-03,8.5
153,0.074512,0.086298,-13.318,3.00e-03,8.5
154,0.070810,0.087571,-13.345,3.00e-03,8.6
155,0.073632,0.089662,-12.886,3.00e-03,8.5
156,0.071605,0.088139,-13.357,3.00e-03,8.7
157,0.070925,0.095780,-12.836,3.00e-03,8.8
158,0.073058,0.087882,-13.337,3.00e-03,8.7
159,0.072238,0.088952,-13.179,3.00e-03,8.6
160,0.071820,0.094654,-12.946,3.00e-03,8.5
161,0.072896,0.087061,-13.234,3.00e-03,8.4
162,0.073423,0.089597,-13.415,3.00e-03,8.5
163,0.071977,0.083561,-13.553,3.00e-03,8.4
164,0.069737,0.090207,-13.378,3.00e-03,8.5
165,0.070395,0.083953,-13.533,3.00e-03,8.5
166,0.071326,0.092551,-12.950,3.00e-03,8.5
167,0.070708,0.088897,-13.246,3.00e-03,8.5
168,0.070334,0.094406,-12.976,3.00e-03,8.5
169,0.073452,0.089491,-13.181,3.00e-03,8.5
170,0.072202,0.085162,-13.433,3.00e-03,8.5
171,0.070239,0.089634,-13.116,3.00e-03,8.5
172,0.069620,0.092725,-13.050,3.00e-03,8.5
173,0.068835,0.085705,-13.345,3.00e-03,8.5
174,0.069591,0.083508,-13.421,3.00e-03,8.5
175,0.069360,0.086607,-13.231,3.00e-03,8.6
176,0.070349,0.102564,-12.666,3.00e-03,8.6
177,0.070223,0.084551,-13.311,3.00e-03,8.5
178,0.070874,0.084005,-13.560,3.00e-03,8.5
179,0.069198,0.091167,-13.245,3.00e-03,8.5
180,0.070118,0.085981,-13.190,3.00e-03,8.5
181,0.069255,0.086958,-13.263,3.00e-03,8.5
182,0.069062,0.083691,-13.480,3.00e-03,8.5
183,0.070319,0.083800,-13.422,3.00e-03,8.4
184,0.069572,0.096907,-12.870,3.00e-03,8.5
185,0.069220,0.083375,-13.484,3.00e-03,8.5
186,0.069359,0.090365,-13.148,3.00e-03,8.5
187,0.071067,0.090234,-13.262,3.00e-03,8.5
188,0.070948,0.085526,-12.989,3.00e-03,8.5
189,0.068766,0.090313,-13.076,3.00e-03,8.5
190,0.070666,0.087514,-13.333,3.00e-03,8.6
191,0.068369,0.088887,-13.427,3.00e-03,8.5
192,0.070518,0.089976,-12.966,3.00e-03,8.5
193,0.070311,0.087040,-13.185,3.00e-03,8.5
194,0.067955,0.084433,-13.314,3.00e-03,8.5
195,0.067489,0.083396,-13.485,3.00e-03,8.6
196,0.069639,0.084417,-13.218,3.00e-03,8.5
197,0.070196,0.085997,-13.389,3.00e-03,8.6
198,0.068450,0.087846,-13.502,3.00e-03,8.5
199,0.067746,0.086087,-13.246,3.00e-03,8.5
200,0.068021,0.083289,-13.401,3.00e-03,8.5
201,0.068245,0.082506,-13.395,3.00e-03,8.5
202,0.071540,0.081196,-13.463,3.00e-03,8.5
203,0.068765,0.087660,-13.467,3.00e-03,8.5
204,0.068730,0.085853,-13.131,3.00e-03,8.5
205,0.068453,0.085783,-13.320,3.00e-03,8.6
206,0.067052,0.084700,-13.331,3.00e-03,8.5
207,0.069461,0.083485,-13.402,3.00e-03,8.5
208,0.070611,0.082726,-13.464,3.00e-03,8.5
209,0.067510,0.083683,-13.358,3.00e-03,8.5
210,0.068553,0.086649,-13.554,3.00e-03,8.5
211,0.066479,0.087904,-13.387,3.00e-03,8.4
212,0.066535,0.088161,-13.384,3.00e-03,8.5
213,0.067081,0.081193,-13.549,3.00e-03,8.5
214,0.067955,0.090971,-13.290,3.00e-03,8.5
215,0.067793,0.082805,-13.596,3.00e-03,8.4
216,0.066931,0.089380,-13.426,3.00e-03,8.6
217,0.066594,0.084339,-13.395,3.00e-03,8.5
218,0.066879,0.081211,-13.442,3.00e-03,8.4
219,0.066225,0.081361,-13.483,3.00e-03,8.5
220,0.067622,0.090282,-13.339,3.00e-03,8.5
221,0.069122,0.085090,-13.404,3.00e-03,8.7
222,0.066765,0.080325,-13.632,3.00e-03,8.6
223,0.067482,0.082934,-13.339,3.00e-03,8.5
224,0.068655,0.081253,-13.460,3.00e-03,8.5
225,0.065823,0.088017,-13.517,3.00e-03,8.5
226,0.066577,0.080309,-13.494,3.00e-03,8.5
227,0.066130,0.083270,-13.502,3.00e-03,8.5
228,0.066838,0.083426,-13.246,3.00e-03,8.5
229,0.068550,0.082215,-13.422,3.00e-03,8.4
230,0.067478,0.088155,-13.421,3.00e-03,8.4
231,0.066938,0.083207,-13.400,3.00e-03,8.5
232,0.066465,0.081172,-13.488,3.00e-03,8.5
233,0.066596,0.087263,-13.468,3.00e-03,8.5
234,0.065951,0.078862,-13.422,3.00e-03,8.6
235,0.065592,0.083581,-13.223,3.00e-03,8.6
236,0.066379,0.082644,-13.307,3.00e-03,8.5
237,0.066149,0.086180,-13.201,3.00e-03,8.5
238,0.064669,0.080512,-13.582,3.00e-03,8.4
239,0.065197,0.081383,-13.361,3.00e-03,8.5
240,0.065965,0.081489,-13.417,3.00e-03,8.5
241,0.068519,0.093770,-12.922,3.00e-03,8.5
242,0.069722,0.085022,-13.268,3.00e-03,8.5
243,0.065249,0.081219,-13.560,3.00e-03,8.5
244,0.066475,0.083446,-13.327,3.00e-03,8.5
245,0.066599,0.085602,-13.282,3.00e-03,8.5
246,0.066682,0.080974,-13.584,3.00e-03,8.5
247,0.067017,0.081064,-13.714,3.00e-03,8.5
248,0.065622,0.085033,-13.553,3.00e-03,8.5
249,0.065338,0.084916,-13.098,3.00e-03,8.4
