epoch,train_loss,val_loss,val_esr_db,lr,seconds
1,0.890416,0.800535,-1.647,3.00e-03,7.9
2,0.768407,0.790697,-1.689,3.00e-03,7.4
3,0.768621,0.790970,-1.705,3.00e-03,7.4
4,0.764055,0.782427,-1.835,3.00e-03,8.9
5,0.713924,0.651220,-3.449,3.00e-03,7.7
6,0.536906,0.523410,-5.270,3.00e-03,8.3
7,0.421774,0.397384,-6.701,3.00e-03,7.5
8,0.318177,0.323429,-7.796,3.00e-03,8.2
9,0.285987,0.325615,-7.630,3.00e-03,7.5
10,0.264101,0.302343,-8.623,3.00e-03,8.1
11,0.248403,0.259471,-8.963,3.00e-03,7.6
12,0.254329,0.267256,-9.036,3.00e-03,8.7
13,0.221724,0.245726,-9.034,3.00e-03,7.5
14,0.209580,0.225737,-9.618,3.00e-03,8.3
15,0.202503,0.235538,-9.421,3.00e-03,7.5
16,0.197069,0.214790,-9.913,3.00e-03,8.2
17,0.187855,0.205934,-10.070,3.00e-03,8.1
18,0.182594,0.203156,-10.134,3.00e-03,7.4
19,0.176344,0.197553,-10.219,3.00e-03,8.0
20,0.181861,0.198009,-10.136,3.00e-03,7.5
21,0.170605,0.194135,-10.168,3.00e-03,8.3
22,0.170380,0.190725,-10.418,3.00e-03,7.6
23,0.162699,0.203579,-9.973,3.00e-03,8.3
24,0.164685,0.182716,-10.378,3.00e-03,7.5
25,0.162828,0.203101,-10.054,3.00e-03,8.1
26,0.159815,0.172499,-10.631,3.00e-03,7.5
27,0.154081,0.172303,-10.608,3.00e-03,8.2
28,0.149886,0.168291,-10.623,3.00e-03,7.5
29,0.147599,0.198303,-9.996,3.00e-03,8.1
30,0.152917,0.177495,-10.535,3.00e-03,7.5
31,0.151979,0.168555,-10.551,3.00e-03,8.3
32,0.146941,0.168648,-10.558,3.00e-03,7.5
33,0.143659,0.171256,-10.370,3.00e-03,8.4
34,0.140521,0.162332,-10.827,3.00e-03,7.5
