epoch,train_loss,val_loss,val_esr_db,lr,seconds
1,0.978557,0.826544,-1.450,1.00e-03,12.5
2,0.774749,0.795360,-1.664,1.00e-03,15.3
3,0.770442,0.794130,-1.677,1.00e-03,7.7
4,0.767748,0.793235,-1.686,1.00e-03,8.3
5,0.768841,0.790142,-1.692,1.00e-03,7.4
6,0.769293,0.792075,-1.703,1.00e-03,8.1
7,0.766561,0.788956,-1.722,1.00e-03,7.5
8,0.765072,0.784341,-1.777,1.00e-03,8.0
9,0.759391,0.780818,-1.929,1.00e-03,7.8
10,0.746761,0.754151,-2.291,1.00e-03,7.9
11,0.669886,0.630907,-3.625,1.00e-03,8.3
12,0.551793,0.569365,-4.882,1.00e-03,7.4
13,0.481735,0.496361,-5.341,1.00e-03,7.4
14,0.424839,0.443279,-6.178,1.00e-03,7.4
15,0.384259,0.406352,-6.613,1.00e-03,7.4
16,0.353662,0.380818,-7.029,1.00e-03,7.4
17,0.332621,0.363038,-7.006,1.00e-03,7.4
18,0.325455,0.359514,-7.065,1.00e-03,7.4
19,0.308131,0.341945,-7.325,1.00e-03,7.6
20,0.299236,0.328337,-7.751,1.00e-03,7.5
21,0.290261,0.317058,-7.813,1.00e-03,8.4
22,0.288347,0.309986,-8.106,1.00e-03,7.5
23,0.273946,0.318874,-8.419,1.00e-03,8.3
24,0.266412,0.288904,-8.261,1.00e-03,7.5
25,0.265732,0.285619,-8.652,1.00e-03,8.4
26,0.257974,0.277159,-8.661,1.00e-03,7.5
27,0.254052,0.275376,-8.489,1.00e-03,8.3
28,0.247836,0.269929,-8.694,1.00e-03,7.5
29,0.243653,0.280959,-8.261,1.00e-03,8.2
30,0.243999,0.264887,-8.504,1.00e-03,8.1
31,0.235828,0.260920,-8.687,1.00e-03,7.5
32,0.235639,0.255385,-8.931,1.00e-03,8.2
33,0.231661,0.254074,-8.716,1.00e-03,7.4
34,0.226316,0.250191,-9.063,1.00e-03,8.1
35,0.223014,0.246501,-8.815,1.00e-03,7.5
36,0.221776,0.242787,-8.956,1.00e-03,8.2
37,0.220180,0.247362,-8.605,1.00e-03,7.5
38,0.219938,0.251020,-8.820,1.00e-03,8.1
39,0.221398,0.238608,-9.069,1.00e-03,7.4
40,0.211699,0.236421,-8.910,1.00e-03,8.2
41,0.210166,0.229493,-9.184,1.00e-03,7.5
42,0.204095,0.229887,-9.212,1.00e-03,8.2
43,0.202724,0.228056,-9.173,1.00e-03,7.5
44,0.201807,0.224800,-9.310,1.00e-03,8.1
45,0.199359,0.224992,-9.319,1.00e-03,7.4
46,0.196062,0.220269,-9.293,1.00e-03,8.1
47,0.189735,0.214259,-9.597,1.00e-03,7.5
48,0.186442,0.216856,-9.424,1.00e-03,8.1
49,0.183009,0.203471,-9.799,1.00e-03,7.4
50,0.178519,0.204315,-9.901,1.00e-03,8.3
51,0.175660,0.211149,-10.199,1.00e-03,7.4
52,0.170905,0.192822,-10.168,1.00e-03,8.1
53,0.168998,0.192566,-10.184,1.00e-03,7.7
54,0.170881,0.187381,-10.407,1.00e-03,8.0
55,0.164063,0.185476,-10.521,1.00e-03,8.6
56,0.160535,0.185088,-10.733,1.00e-03,8.0
57,0.160699,0.181424,-10.668,1.00e-03,8.5
58,0.156270,0.177445,-10.751,1.00e-03,7.9
59,0.154463,0.174947,-10.842,1.00e-03,8.6
60,0.154242,0.179400,-10.745,1.00e-03,7.8
61,0.148294,0.170894,-10.913,1.00e-03,8.6
62,0.148034,0.180747,-10.890,1.00e-03,7.7
63,0.147641,0.174589,-10.973,1.00e-03,8.4
64,0.144888,0.176221,-11.122,1.00e-03,8.4
65,0.144571,0.173895,-11.131,1.00e-03,7.8
66,0.144212,0.174589,-11.164,1.00e-03,8.3
67,0.138463,0.168446,-11.230,1.00e-03,7.8
68,0.143263,0.172495,-11.117,1.00e-03,8.4
