epoch,train_loss,val_loss,val_esr_db,lr,seconds
1,0.839009,0.798114,-1.660,3.00e-03,8.7
2,0.769145,0.790886,-1.691,3.00e-03,8.3
3,0.767977,0.785704,-1.853,3.00e-03,8.3
4,0.767764,0.782421,-2.082,3.00e-03,8.3
5,0.740562,0.708724,-2.776,3.00e-03,8.2
6,0.526968,0.416929,-6.605,3.00e-03,8.2
7,0.333751,0.335013,-7.483,3.00e-03,8.3
8,0.299634,0.316302,-8.288,3.00e-03,8.3
9,0.261880,0.275284,-8.892,3.00e-03,8.3
10,0.238979,0.279336,-9.214,3.00e-03,8.3
11,0.221995,0.236135,-9.223,3.00e-03,8.3
12,0.215304,0.230487,-9.359,3.00e-03,8.3
13,0.209222,0.218777,-9.321,3.00e-03,8.3
14,0.190345,0.211216,-9.322,3.00e-03,8.3
15,0.186555,0.214002,-9.989,3.00e-03,8.3
16,0.176327,0.186333,-10.133,3.00e-03,8.3
17,0.165591,0.178375,-9.946,3.00e-03,8.3
18,0.163300,0.197926,-10.242,3.00e-03,8.3
19,0.154522,0.175694,-10.206,3.00e-03,8.3
20,0.151953,0.163176,-10.577,3.00e-03,8.2
21,0.151662,0.160618,-10.298,3.00e-03,8.3
22,0.150774,0.175969,-10.563,3.00e-03,8.3
23,0.144929,0.182645,-10.729,3.00e-03,8.2
24,0.139167,0.157074,-10.754,3.00e-03,8.3
25,0.137410,0.163818,-10.765,3.00e-03,8.3
26,0.132589,0.151894,-10.846,3.00e-03,8.3
27,0.133505,0.145685,-11.267,3.00e-03,8.2
28,0.131126,0.149115,-11.088,3.00e-03,8.3
29,0.126490,0.144329,-11.468,3.00e-03,8.3
30,0.127558,0.151978,-11.579,3.00e-03,8.3
31,0.122693,0.145040,-11.369,3.00e-03,8.3
32,0.123886,0.136195,-11.831,3.00e-03,8.3
33,0.122633,0.147977,-11.619,3.00e-03,8.3
34,0.117961,0.150726,-11.956,3.00e-03,8.3
35,0.116570,0.136649,-11.984,3.00e-03,8.3
36,0.120527,0.138098,-11.690,3.00e-03,8.3
37,0.113314,0.132345,-11.988,3.00e-03,8.3
38,0.115803,0.135041,-12.082,3.00e-03,8.3
39,0.116056,0.132963,-12.059,3.00e-03,8.3
40,0.109231,0.125786,-12.353,3.00e-03,8.3
41,0.108898,0.124285,-12.433,3.00e-03,8.3
42,0.104976,0.122551,-12.456,3.00e-03,8.3
43,0.105143,0.145022,-11.433,3.00e-03,8.3
44,0.111014,0.123264,-12.447,3.00e-03,8.3
45,0.103668,0.117555,-12.554,3.00e-03,8.3
46,0.108425,0.125052,-12.188,3.00e-03,8.3
47,0.105562,0.120861,-12.659,3.00e-03,8.3
48,0.105070,0.115839,-12.822,3.00e-03,8.3
49,0.100959,0.122774,-12.594,3.00e-03,8.3
50,0.102291,0.119292,-12.938,3.00e-03,8.3
51,0.103523,0.126596,-12.698,3.00e-03,8.3
52,0.098327,0.118016,-12.905,3.00e-03,8.3
53,0.103413,0.115327,-12.827,3.00e-03,8.3
54,0.099956,0.113246,-12.857,3.00e-03,8.3
55,0.100206,0.117101,-12.785,3.00e-03,8.3
56,0.097579,0.121214,-13.020,3.00e-03,8.3
57,0.097513,0.127071,-12.511,3.00e-03,8.3
58,0.096351,0.113732,-12.997,3.00e-03,8.3
59,0.096116,0.116829,-12.902,3.00e-03,8.3
60,0.095996,0.116176,-12.799,3.00e-03,8.3
61,0.092692,0.117500,-12.694,3.00e-03,8.3
62,0.096389,0.122493,-12.857,3.00e-03,8.3
63,0.093979,0.112887,-13.156,3.00e-03,8.3
64,0.095803,0.115237,-13.176,3.00e-03,8.4
65,0.094221,0.107151,-13.079,3.00e-03,8.3
66,0.095858,0.110068,-12.922,3.00e-03,8.3
67,0.092471,0.105608,-13.138,3.00e-03,8.3
68,0.099750,0.122711,-12.524,3.00e-03,8.3
69,0.091707,0.108989,-12.789,3.00e-03,8.3
70,0.090618,0.105059,-13.152,3.00e-03,18.6
71,0.090979,0.111146,-13.237,3.00e-03,8.3
72,0.093680,0.107956,-13.134,3.00e-03,8.3
73,0.088784,0.108087,-13.222,3.00e-03,8.3
74,0.091508,0.111308,-13.224,3.00e-03,8.3
75,0.093522,0.103735,-13.268,3.00e-03,8.3
76,0.092959,0.107907,-12.921,3.00e-03,8.3
77,0.090558,0.107912,-13.358,3.00e-03,8.4
78,0.088898,0.102631,-13.509,3.00e-03,8.3
79,0.087572,0.103592,-13.238,3.00e-03,8.3
80,0.086991,0.101971,-13.384,3.00e-03,8.3
81,0.087542,0.106957,-13.261,3.00e-03,8.3
82,0.085096,0.104824,-13.302,3.00e-03,8.3
83,0.086640,0.104409,-13.411,3.00e-03,8.3
84,0.086666,0.101073,-13.328,3.00e-03,8.3
85,0.091251,0.119906,-12.078,3.00e-03,8.4
86,0.090668,0.104630,-13.161,3.00e-03,8.3
87,0.088012,0.111390,-12.960,3.00e-03,8.3
88,0.086575,0.101383,-13.562,3.00e-03,8.3
89,0.085554,0.101032,-13.519,3.00e-03,8.3
90,0.086004,0.104593,-13.553,3.00e-03,8.3
91,0.085198,0.103955,-13.220,3.00e-03,8.3
92,0.087270,0.102779,-13.531,3.00e-03,8.3
93,0.088780,0.124378,-12.251,3.00e-03,8.3
94,0.084747,0.112612,-13.169,3.00e-03,8.3
95,0.084574,0.102199,-13.615,3.00e-03,9.1
96,0.082724,0.100252,-13.540,3.00e-03,8.2
97,0.086469,0.106190,-13.313,3.00e-03,9.0
98,0.083407,0.103364,-13.215,3.00e-03,9.1
99,0.085674,0.099189,-13.524,3.00e-03,8.2
100,0.083014,0.097900,-13.513,3.00e-03,9.0
101,0.085024,0.104864,-13.374,3.00e-03,8.2
102,0.082678,0.097506,-13.693,3.00e-03,9.1
103,0.084510,0.101771,-13.125,3.00e-03,8.9
104,0.082520,0.102988,-13.079,3.00e-03,8.2
105,0.086817,0.106601,-13.009,3.00e-03,9.0
106,0.087473,0.107163,-13.164,3.00e-03,8.3
107,0.084802,0.105586,-13.540,3.00e-03,9.3
108,0.083917,0.101327,-13.629,3.00e-03,8.3
109,0.083413,0.107138,-13.311,3.00e-03,9.2
110,0.084301,0.113075,-12.640,3.00e-03,9.2
111,0.085664,0.099750,-13.361,3.00e-03,8.3
112,0.084449,0.099354,-13.473,3.00e-03,9.2
113,0.083672,0.103502,-13.305,3.00e-03,8.3
114,0.082862,0.105650,-13.404,3.00e-03,9.0
115,0.083585,0.103193,-13.433,3.00e-03,9.0
116,0.082968,0.097491,-13.806,3.00e-03,8.3
117,0.080934,0.103982,-13.528,3.00e-03,9.1
118,0.082856,0.098230,-13.711,3.00e-03,8.3
119,0.083338,0.099560,-13.473,3.00e-03,9.1
120,0.083431,0.103426,-13.108,3.00e-03,8.3
121,0.083262,0.097559,-13.681,3.00e-03,9.1
122,0.080856,0.097045,-13.454,3.00e-03,9.0
123,0.082110,0.101589,-13.570,3.00e-03,8.3
124,0.081968,0.098708,-13.682,3.00e-03,9.0
