epoch,train_loss,val_loss,val_esr_db,lr,seconds
1,1.620739,1.148789,0.457,1.00e-04,7.8
2,0.973700,0.933426,-0.524,1.00e-04,7.4
3,0.909950,0.907779,-0.740,1.00e-04,7.4
4,0.879688,0.884403,-0.944,1.00e-04,7.4
5,0.852988,0.861233,-1.150,1.00e-04,7.4
6,0.826595,0.838915,-1.351,1.00e-04,7.4
7,0.802163,0.820602,-1.508,1.00e-04,7.4
8,0.788117,0.809807,-1.586,1.00e-04,7.4
9,0.781956,0.805116,-1.610,1.00e-04,7.4
10,0.779885,0.803225,-1.620,1.00e-04,7.4
11,0.779255,0.801877,-1.627,1.00e-04,7.4
12,0.777813,0.800485,-1.634,1.00e-04,7.4
13,0.776118,0.799451,-1.640,1.00e-04,7.4
14,0.774782,0.798572,-1.645,1.00e-04,7.4
15,0.775593,0.797649,-1.650,1.00e-04,7.4
16,0.773256,0.797193,-1.654,1.00e-04,7.4
17,0.772242,0.796501,-1.658,1.00e-04,7.4
18,0.773984,0.796001,-1.661,1.00e-04,7.4
19,0.771458,0.795510,-1.665,1.00e-04,7.4
20,0.770877,0.795264,-1.668,1.00e-04,7.4
21,0.769802,0.794434,-1.672,1.00e-04,7.4
22,0.771109,0.793866,-1.675,1.00e-04,7.4
23,0.769991,0.794130,-1.677,1.00e-04,7.4
24,0.770909,0.793684,-1.680,1.00e-04,7.4
25,0.770731,0.793308,-1.683,1.00e-04,7.4
26,0.770983,0.793208,-1.686,1.00e-04,7.4
27,0.768953,0.793044,-1.688,1.00e-04,7.4
28,0.769165,0.792766,-1.690,1.00e-04,7.4
29,0.768507,0.792341,-1.693,1.00e-04,7.4
30,0.770433,0.792239,-1.695,1.00e-04,7.4
31,0.768336,0.791847,-1.697,1.00e-04,7.4
32,0.769894,0.792061,-1.698,1.00e-04,7.4
33,0.769372,0.792057,-1.700,1.00e-04,7.4
34,0.768411,0.791698,-1.702,1.00e-04,7.4
35,0.768812,0.791485,-1.704,1.00e-04,7.4
36,0.767623,0.791275,-1.706,1.00e-04,7.4
37,0.767616,0.790940,-1.708,1.00e-04,7.4
38,0.769211,0.790868,-1.710,1.00e-04,7.4
39,0.768863,0.791072,-1.711,1.00e-04,7.4
40,0.766513,0.790842,-1.714,1.00e-04,7.4
41,0.767656,0.790713,-1.716,1.00e-04,7.4
