epoch,train_loss,val_loss,val_esr_db,lr,seconds
1,0.839060,0.798168,-1.660,3.00e-03,8.8
2,0.769138,0.790846,-1.691,3.00e-03,8.3
3,0.767957,0.785500,-1.855,3.00e-03,8.3
4,0.762289,0.785139,-2.075,3.00e-03,8.4
5,0.747718,0.736383,-2.652,3.00e-03,8.3
6,0.571958,0.455869,-6.239,3.00e-03,8.3
7,0.355549,0.359536,-7.126,3.00e-03,8.3
8,0.316430,0.319703,-8.243,3.00e-03,8.3
9,0.268087,0.291475,-8.832,3.00e-03,8.3
10,0.239240,0.270612,-9.287,3.00e-03,8.3
11,0.233633,0.244790,-9.129,3.00e-03,8.3
12,0.228853,0.247212,-9.549,3.00e-03,8.3
13,0.204897,0.213166,-9.612,3.00e-03,8.3
14,0.189428,0.206149,-9.285,3.00e-03,8.3
15,0.185774,0.192518,-9.952,3.00e-03,8.3
16,0.179592,0.186372,-10.012,3.00e-03,8.2
17,0.171779,0.180423,-9.980,3.00e-03,8.3
18,0.161048,0.182283,-10.340,3.00e-03,8.3
19,0.159770,0.176485,-10.053,3.00e-03,8.3
20,0.153142,0.178717,-10.198,3.00e-03,8.3
21,0.149752,0.160731,-10.752,3.00e-03,8.3
22,0.150371,0.185996,-10.166,3.00e-03,8.3
23,0.144063,0.178141,-10.824,3.00e-03,8.3
24,0.140555,0.165129,-10.649,3.00e-03,8.3
25,0.141952,0.160040,-11.138,3.00e-03,8.3
26,0.136106,0.152222,-11.160,3.00e-03,8.3
27,0.131283,0.154488,-11.204,3.00e-03,8.3
28,0.132512,0.147679,-11.384,3.00e-03,8.3
29,0.129364,0.147749,-11.486,3.00e-03,8.3
30,0.126767,0.159383,-11.512,3.00e-03,8.3
31,0.131389,0.152882,-11.073,3.00e-03,8.4
32,0.130359,0.140321,-11.875,3.00e-03,8.3
33,0.125702,0.181402,-10.948,3.00e-03,8.3
34,0.125192,0.154130,-11.999,3.00e-03,8.3
35,0.119720,0.143026,-11.690,3.00e-03,8.3
36,0.119661,0.137756,-12.232,3.00e-03,8.3
37,0.116775,0.135664,-12.121,3.00e-03,8.3
38,0.119136,0.132456,-12.309,3.00e-03,8.3
39,0.116981,0.130305,-12.413,3.00e-03,8.3
40,0.115939,0.142635,-12.005,3.00e-03,8.3
41,0.116320,0.133198,-12.517,3.00e-03,8.3
42,0.109157,0.125884,-12.688,3.00e-03,8.3
43,0.110088,0.127887,-12.607,3.00e-03,8.3
44,0.107879,0.125700,-12.664,3.00e-03,8.3
45,0.108652,0.132063,-12.683,3.00e-03,8.3
46,0.113883,0.136536,-11.962,3.00e-03,8.3
47,0.108279,0.120360,-12.985,3.00e-03,8.3
48,0.104479,0.136572,-12.451,3.00e-03,8.3
49,0.104011,0.122311,-12.827,3.00e-03,8.3
50,0.105455,0.129620,-12.995,3.00e-03,8.3
51,0.104976,0.125056,-13.036,3.00e-03,8.3
52,0.100330,0.123220,-13.126,3.00e-03,8.3
53,0.101799,0.118937,-13.127,3.00e-03,8.3
54,0.098759,0.116297,-12.972,3.00e-03,8.3
55,0.099147,0.117872,-13.148,3.00e-03,8.3
56,0.096612,0.118463,-13.191,3.00e-03,8.3
57,0.095552,0.116807,-13.388,3.00e-03,8.3
58,0.091733,0.110080,-13.543,3.00e-03,8.3
59,0.091244,0.109768,-13.555,3.00e-03,8.3
60,0.091478,0.108834,-13.424,3.00e-03,8.3
61,0.094594,0.105298,-13.411,3.00e-03,8.3
62,0.090988,0.106891,-13.883,3.00e-03,8.3
63,0.086960,0.104623,-13.787,3.00e-03,8.3
64,0.090609,0.114507,-13.718,3.00e-03,8.3
65,0.092945,0.131198,-12.670,3.00e-03,8.3
66,0.087951,0.130300,-12.417,3.00e-03,8.3
67,0.087681,0.111403,-13.394,3.00e-03,8.3
68,0.093418,0.101297,-13.690,3.00e-03,8.3
69,0.091133,0.114560,-13.123,3.00e-03,8.3
70,0.087184,0.103555,-13.722,3.00e-03,8.3
71,0.091201,0.107362,-13.390,3.00e-03,8.3
72,0.093289,0.101015,-13.582,3.00e-03,8.3
73,0.087182,0.100803,-13.929,3.00e-03,8.3
74,0.084214,0.109170,-13.400,3.00e-03,8.3
75,0.088650,0.113090,-12.989,3.00e-03,8.3
76,0.089358,0.109254,-12.868,3.00e-03,8.3
77,0.089066,0.115944,-13.531,3.00e-03,8.3
78,0.085713,0.100552,-14.074,3.00e-03,8.3
79,0.081875,0.098152,-13.843,3.00e-03,8.3
80,0.081669,0.107494,-13.169,3.00e-03,8.3
81,0.088378,0.117920,-13.031,3.00e-03,8.3
82,0.078991,0.098506,-14.178,3.00e-03,8.3
83,0.083363,0.105293,-13.993,3.00e-03,8.3
84,0.083598,0.103869,-13.472,3.00e-03,8.3
85,0.084640,0.102566,-13.591,3.00e-03,8.3
86,0.086434,0.104627,-13.422,3.00e-03,8.3
87,0.085523,0.106093,-13.398,3.00e-03,8.3
88,0.086795,0.105558,-13.489,3.00e-03,8.3
89,0.083741,0.102809,-13.439,3.00e-03,8.3
90,0.083493,0.093038,-14.226,3.00e-03,8.3
91,0.083427,0.093862,-14.188,3.00e-03,8.3
92,0.083559,0.100795,-13.643,3.00e-03,8.3
93,0.085768,0.103225,-13.823,3.00e-03,8.4
94,0.082115,0.109646,-13.383,3.00e-03,8.4
95,0.085765,0.097254,-13.942,3.00e-03,8.2
96,0.082651,0.105609,-13.652,3.00e-03,8.2
97,0.081598,0.100018,-13.503,3.00e-03,8.2
98,0.082011,0.097272,-14.063,3.00e-03,8.2
99,0.080996,0.098215,-13.817,3.00e-03,8.2
100,0.084106,0.099667,-13.908,3.00e-03,8.2
101,0.080788,0.099746,-13.959,3.00e-03,8.2
102,0.080383,0.103042,-13.455,3.00e-03,8.2
103,0.081306,0.090814,-14.293,3.00e-03,8.2
104,0.076348,0.094868,-13.883,3.00e-03,8.2
105,0.082078,0.093758,-14.082,3.00e-03,8.2
106,0.083664,0.095414,-13.738,3.00e-03,8.2
107,0.083183,0.101812,-13.864,3.00e-03,8.2
108,0.078691,0.092478,-14.120,3.00e-03,8.2
109,0.080212,0.108129,-13.720,3.00e-03,8.2
